CustomerID,CustomerName,CustomerShortName,DateOfBirth,PAN,AadhaarReferenceNumber,DrivingLicense,VoterID,PassportNumber,Nationality,Gender,Salutation,MaritalStatus,CityOfBirth,CountryOfBirth,PreferredLanguage,CustomerSegment,CustomerBand,CreditRating,RiskCategory,FraudIdentificationIndicator,CustomerIdentificationNumber,CustomerEngagementScore,NextBestAction,EthnicCode,MotherName,FatherName,SpouseName,PrioritySectorLendingFlag,CountryOfInitialRisk,CountryOfTaxResidency,UPIHandle,LatestOVDVerificationFlag,LatestAddressVerificationDate,CustomerImage,ApplicantMaidenFullName,SourceOfFunds,HNW/PBGFlag,CustomerLifecycleStage,TotalAssets,NetWorth,IncomeBracket,SpendingPattern,EngagementChannelPreference,CustomerReferralsCount,CustomerClassification,PreferredModeOfCommunication,TotalDebt,AssetToDebtRatio,CustomerEngagementChannel,LoyaltyTier,CustomerFeedbackScore,RetentionRiskFlag,HouseholdIncomeBracket,CustomerTrustScore,CustomerSupportInteractionCount,CustomerBehaviorSegment,DigitalOnboardingCompletionDate,CustomerFeedbackComments
668b875d-5909-4ccf-8f47-e34dfc2dac0d,Samantha Anderson,Courtney,11-03-2003,ABCDE3365F,7.34E+11,D1414298,V937009,P31599933,Tuvalu,Female,Mr.,Married,South Elizabeth,Croatia,Spanish,Retail,Silver,381,Medium,FALSE,5190767866,0.65,Upsell,9140,Annette Byrd,Nicolas Garza,Ashley Miller,TRUE,Armenia,Turkey,alicia@bank,TRUE,22-11-2022,image_114.jpg,Julie Butler,Savings,TRUE,Engaged,938255,59120.55,High,Extravagant,Phone,50,Regular,SMS,11889.5,4.68,Mixed,Platinum,9.83,FALSE,High,0.13,74,Saver,13-11-2024,Crime laugh sound either case tax.
436025eb-8afa-4178-ae54-198de5edfd1b,Jacqueline Klein,Francisco,16-04-1970,ABCDE5034F,2.40E+11,D2881644,V373667,P30577317,Guadeloupe,Male,Prof.,Single,West Donald,Lebanon,Spanish,Retail,Silver,471,High,TRUE,1774216389,0.61,Cross-sell,1879,Amber House,David Ray,Rebekah Wright,FALSE,Eritrea,Saint Barthelemy,david@bank,FALSE,09-08-2024,image_115.jpg,Michelle Bauer,Savings,FALSE,At Risk,10744.9,323018.85,Middle,Frugal,Phone,40,Regular,SMS,45951.03,8.13,Offline,Silver,1.89,FALSE,Low,0.69,61,Saver,10-02-2022,Western human hotel serious fall.
3b654d78-0164-4cc2-8950-a27b9ae123ef,Jay Donovan,David,12-10-1996,ABCDE6666F,3.23E+11,D5210353,V359285,P11821226,Sudan,Other,Mr.,Widowed,Sosaland,Kyrgyz Republic,Hindi,SME,Gold,846,High,FALSE,5809365749,0.57,Cross-sell,2087,Patricia Foley,John Hart,Victoria Moore,FALSE,South Georgia and the South Sandwich Islands,Lebanon,timothy@bank,TRUE,02-03-2022,image_116.jpg,Jillian Lyons,Savings,FALSE,Churned,114367.63,326818.5,Middle,Extravagant,Online,28,Regular,Email,7775.52,7.77,Offline,Silver,2.11,FALSE,High,0.31,55,Saver,14-06-2021,Owner town fast method education.
578b76b3-f602-4a47-9496-e1ad97043303,Linda Gomez,Felicia,22-03-1985,ABCDE7014F,1.19E+11,D2800992,V980146,P80185858,Senegal,Other,Mrs.,Single,New Travismouth,Costa Rica,English,Corporate,Silver,559,Medium,FALSE,2143977806,0.27,Cross-sell,6502,Cynthia Knight,Jason Chavez,Stacey Montgomery,TRUE,Albania,Guyana,connie@bank,TRUE,19-06-2021,image_117.jpg,Paige Snyder,Savings,TRUE,New,577485.18,229031.71,High,Extravagant,Phone,15,Priority,Phone Call,27968.71,3.21,Mixed,Platinum,1.66,TRUE,Middle,0.44,42,Saver,01-03-2023,Cover as mission lot.
fd54c881-ff4e-4c44-9d19-e9cc4de036d5,Brittany Rogers,Stanley,10-04-1955,ABCDE7902F,8.53E+11,D6217715,V503074,P96217337,Lao People's Democratic Republic,Male,Dr.,Single,New Timothychester,Bulgaria,Spanish,Retail,Silver,778,High,FALSE,6930835468,0.44,Upsell,4885,Melissa Mueller,Kenneth Thornton,Michelle Taylor,FALSE,Slovakia (Slovak Republic),French Guiana,brandon@bank,TRUE,12-10-2023,image_118.jpg,Mrs. Jessica Garner,Business Income,TRUE,New,487604.5,351786.02,High,Frugal,In-person,28,Priority,Phone Call,23843.68,8.81,Online,Platinum,9.69,TRUE,High,0.1,99,Spender,09-04-2024,President already treatment throw.
ee195246-c85e-4114-a781-678be2ab21b2,Melinda Rogers,David,15-03-1980,ABCDE2396F,4.60E+11,D6075580,V610578,P77013963,Cambodia,Female,Mrs.,Married,South Jimmychester,Cyprus,French,SME,Gold,524,Medium,FALSE,5510080369,0.08,Upsell,4861,Jessica Hardin,Douglas Jacobs,Austin Patton,TRUE,Pakistan,Germany,angela@bank,FALSE,13-03-2024,image_119.jpg,Debra Knox,Salary,FALSE,New,489685.07,102138.44,Low,Moderate,Online,35,Regular,SMS,3529.07,5.44,Mixed,Gold,3.06,TRUE,High,0.61,34,Investor,01-12-2023,Project sometimes right scene modern point air nature.
84599840-4643-46ee-bf7b-4863411ddb0c,Maurice Daugherty,Sarah,08-03-1993,ABCDE4470F,9.64E+11,D5274053,V825762,P50835197,Dominica,Other,Ms.,Widowed,New Paulfort,Bangladesh,English,Retail,Platinum,334,Low,TRUE,7551872417,0.53,Upsell,6473,Jill Valenzuela,Dylan Wiley,Brooke Mitchell,FALSE,Poland,Malta,kenneth@bank,FALSE,27-06-2023,image_120.jpg,Kelly Romero,Inheritance,TRUE,New,574323.09,163312.64,Middle,Frugal,In-person,6,Priority,Phone Call,29688.01,9.07,Offline,Platinum,7.04,TRUE,Middle,0.26,21,Spender,03-07-2022,Her risk carry hotel physical.
70d7695e-3c30-4251-9bee-578985aa2815,Michael Fisher,Kristina,20-03-1966,ABCDE3550F,6.43E+11,D4969755,V473807,P71650417,Solomon Islands,Male,Mrs.,Widowed,West Katherineview,Hong Kong,Hindi,Retail,Platinum,777,Low,TRUE,8059273138,0.47,Upsell,9468,Robin Webb,Scott Pacheco,Frederick Watson,FALSE,Micronesia,Cuba,yolanda@bank,TRUE,07-09-2024,image_121.jpg,Andrea Parker,Salary,FALSE,At Risk,923508.76,346041.64,Low,Moderate,Phone,30,Regular,SMS,32411.12,1.81,Mixed,Platinum,0.39,FALSE,Low,0.92,36,Investor,26-12-2023,Hand former performance but.
5d3de7e7-3f84-48cf-9ac1-83ea563f412b,Anthony Little,Andrew,01-08-1982,ABCDE2248F,3.99E+11,D6376301,V588637,P86789665,American Samoa,Other,Prof.,Widowed,North Lisabury,United States Virgin Islands,English,Retail,Silver,768,Low,TRUE,5150651029,0.6,Retain,6177,Rebecca Watson,James Armstrong,Catherine Stanley,TRUE,Gibraltar,Nicaragua,jeffrey@bank,TRUE,26-04-2020,image_122.jpg,Jessica Newton,Business Income,TRUE,Engaged,613339.89,274719.73,Low,Frugal,Online,31,Priority,Phone Call,49219.21,5.74,Mixed,Gold,9.39,FALSE,High,0.66,31,Spender,30-03-2020,Me reason find your after figure.
0330176e-ca75-4f27-bda8-e9c383cfa379,Rhonda Taylor,Karla,01-02-1974,ABCDE7955F,8.90E+11,D9596591,V888012,P28125991,Iceland,Other,Mr.,Single,Baldwinchester,Cape Verde,Spanish,Corporate,Gold,663,Low,FALSE,4124428783,0.26,Cross-sell,5460,Tracy Rice,John Torres,Jessica Johnson,FALSE,Puerto Rico,Rwanda,don@bank,FALSE,06-06-2022,image_123.jpg,Christina Duran,Business Income,TRUE,At Risk,921174.6,292136.02,Middle,Extravagant,Phone,28,Regular,Email,17849.03,5.79,Offline,Bronze,2.84,TRUE,Low,0.04,11,Investor,20-06-2021,Police reduce memory would most product you.
cbe9b54c-cba3-4a8f-a937-e90b7f573735,Paula Evans,Travis,15-03-1951,ABCDE4313F,3.34E+11,D3563202,V627920,P59624229,Netherlands,Male,Prof.,Widowed,Emmamouth,Burundi,English,Corporate,Silver,464,Low,FALSE,5128265357,0.24,Upsell,5015,Courtney Lopez,Jason Clark,Todd Campbell,TRUE,Zimbabwe,Tajikistan,kevin@bank,TRUE,13-12-2021,image_124.jpg,Julie Patrick,Inheritance,FALSE,New,64422.58,398129.23,Low,Frugal,Online,19,Low-priority,SMS,20829.86,5.75,Online,Gold,2.02,TRUE,Low,0.03,34,Saver,13-01-2025,Paper seat religious something.
ed88c6a5-a524-4e79-8ff2-32162ccc13b2,Rachel Owens MD,Michael,27-01-1954,ABCDE7865F,1.31E+11,D4479266,V840161,P33489769,Saint Helena,Female,Prof.,Married,New Benjaminhaven,New Zealand,Spanish,Corporate,Gold,411,High,FALSE,5020878208,0.01,Cross-sell,7822,Elizabeth Cowan,Robert Perez,Ms. Candice Leblanc,TRUE,Papua New Guinea,Iceland,jeffrey@bank,FALSE,02-04-2023,image_125.jpg,Wendy Proctor,Salary,TRUE,New,510845.88,399456.86,Middle,Moderate,Phone,0,Regular,Email,1653,3.29,Mixed,Gold,2.14,FALSE,Middle,0.77,17,Investor,03-08-2024,Social look organization along piece organization right course.
319284ad-a970-4bd2-986e-358d57cb192c,Carlos Hampton,Jill,07-02-1953,ABCDE1781F,6.12E+11,D6028917,V158180,P35729275,Chad,Male,Mrs.,Single,Burnsville,Falkland Islands (Malvinas),Hindi,SME,Gold,348,Medium,FALSE,7093393348,0.37,Upsell,1071,Susan Martin,Eugene Walters MD,Dr. Brittany Valdez,FALSE,Mauritania,Paraguay,matthew@bank,TRUE,30-07-2024,image_126.jpg,Christine Wallace,Business Income,TRUE,New,885481.79,494408.64,Middle,Frugal,Email,22,Regular,Email,33349.35,3.04,Mixed,Gold,1.82,TRUE,Low,0.46,28,Investor,11-06-2024,Natural by sometimes student feeling provide religious say.
2c28934a-8c24-4987-8ab4-014d52aeb686,Jennifer Bowers,Renee,20-03-1977,ABCDE1123F,6.80E+11,D9459798,V714777,P53594823,Pakistan,Female,Ms.,Married,Port Jordanburgh,Grenada,Hindi,SME,Silver,321,Low,FALSE,2743485490,0.68,Upsell,5543,Crystal Peterson,Mark Ochoa,Nicole Gonzalez,FALSE,Swaziland,United States Virgin Islands,jacob@bank,FALSE,22-08-2022,image_127.jpg,Kimberly Jones,Salary,FALSE,Churned,67464.65,326040.99,Middle,Extravagant,Online,16,Priority,Email,32374.7,8.96,Mixed,Gold,1.23,FALSE,High,0.29,11,Investor,19-01-2022,Approach carry walk.
a7bd1677-80f7-46da-b5a1-186c8eab495a,John Douglas,Mitchell,02-09-1966,ABCDE3195F,8.83E+11,D8830987,V158665,P15087795,Luxembourg,Male,Mr.,Widowed,Mercedesland,Congo,French,Corporate,Platinum,554,Medium,TRUE,3052196476,0.06,Upsell,1102,Lori Pugh,Tommy Reyes,Luke Williams,FALSE,Cook Islands,Venezuela,james@bank,FALSE,13-04-2020,image_128.jpg,Christine Cooper,Savings,FALSE,At Risk,762003.56,41280.31,High,Extravagant,Phone,2,Priority,Email,18519.41,1.78,Online,Gold,2.46,FALSE,Low,0.34,54,Spender,02-04-2021,Film mother else check spring could American mean.
fe02abe8-c4cb-419a-a6e1-1a65e0068ccf,Caitlin Martinez,Jasmine,28-10-2001,ABCDE3090F,4.23E+11,D2835281,V674684,P75831002,Saint Martin,Female,Mrs.,Divorced,North Amber,British Virgin Islands,English,SME,Platinum,419,Low,TRUE,7979947038,0.29,Upsell,7181,Tammy Evans,Nathaniel Hoffman,Elizabeth Gordon,TRUE,Palestinian Territory,Austria,andre@bank,FALSE,30-05-2024,image_129.jpg,Joyce Nguyen,Business Income,FALSE,Engaged,915308.9,58085.88,High,Frugal,Online,26,Priority,Phone Call,25464.3,7.48,Online,Silver,7.25,TRUE,High,0.13,10,Spender,30-10-2024,Whether better decade pull fire my mother.
da359ae9-acb8-4ea9-8b00-43d00e8a0f2d,Robert Mccormick,Kirk,02-05-1964,ABCDE9270F,5.25E+11,D4404527,V193653,P58841306,Djibouti,Other,Prof.,Married,Pennystad,Palau,Spanish,Retail,Gold,497,High,TRUE,7167077444,0.1,Cross-sell,3101,Crystal Hicks,Dylan Rice,Tiffany House,TRUE,Equatorial Guinea,Turkmenistan,patrick@bank,FALSE,25-12-2021,image_130.jpg,Caroline Hill,Savings,FALSE,New,359186.83,101245.72,Low,Extravagant,Email,44,Regular,SMS,41043.63,7.9,Mixed,Gold,3.14,TRUE,Middle,0.91,11,Investor,15-06-2022,Develop daughter important become yard.
f0240eba-6a79-492c-b8eb-ec5f3a6938f4,Laura Rodriguez,Meredith,15-01-2006,ABCDE4094F,1.78E+11,D2970243,V903279,P80920493,San Marino,Other,Mr.,Divorced,South Kylie,Mauritius,Spanish,Corporate,Silver,615,Low,TRUE,2932765592,0.7,Upsell,9265,Robin Matthews,Jeffrey Johnston,Kimberly Mcdonald,FALSE,Micronesia,Palau,alex@bank,TRUE,28-07-2022,image_131.jpg,Wendy Hardin,Business Income,FALSE,New,263814.82,265413.8,Low,Frugal,In-person,38,Regular,Phone Call,44544.95,6.09,Mixed,Platinum,3.28,TRUE,Middle,0.26,36,Investor,04-07-2021,Value western experience end view.
a37d6c41-9eb8-4731-944e-756b32dcb5eb,Jamie Kelley,Michael,15-04-2003,ABCDE3373F,1.84E+11,D1242124,V894237,P14599623,Georgia,Male,Prof.,Widowed,East Jamesmouth,Finland,Spanish,Corporate,Platinum,591,Medium,FALSE,1027490539,0.79,Upsell,3880,Crystal Obrien,Ian Russo,David Martin,TRUE,Congo,United States of America,francisco@bank,TRUE,30-06-2022,image_132.jpg,Joyce Reyes,Savings,TRUE,New,197589.58,106902.91,Low,Moderate,Email,41,Low-priority,Phone Call,42283.22,3.8,Online,Silver,1.16,TRUE,Middle,0.25,45,Saver,28-10-2020,Development close build ten.
ae551eae-2a20-447d-a549-69b439625638,Daniel Patterson,Jason,11-10-1965,ABCDE1902F,8.67E+11,D4344399,V122184,P30465905,Lesotho,Other,Mr.,Divorced,Brianland,Jordan,French,SME,Platinum,803,High,FALSE,4110387244,0.42,Upsell,9263,Rebecca Campbell,Daniel Ward,Jeffrey Heath,FALSE,Mayotte,India,jenna@bank,TRUE,18-04-2020,image_133.jpg,Karen Williams,Salary,FALSE,Engaged,38153.17,385067.19,Middle,Moderate,Email,6,Low-priority,Phone Call,29325.54,2.44,Mixed,Silver,5.93,FALSE,Middle,0.87,81,Investor,29-03-2021,Race teach find.
6a5f6479-75e4-482f-b724-fae30b3f8a02,Alexandra Garcia,Victor,19-01-1968,ABCDE8299F,1.96E+11,D4745251,V250845,P75070200,Myanmar,Male,Prof.,Single,North Jamesburgh,Burkina Faso,Spanish,SME,Platinum,383,Medium,TRUE,2918931388,0.36,Upsell,2830,Kristin Nicholson,Michael Mathis,Kristy Mcdaniel,TRUE,South Georgia and the South Sandwich Islands,Dominica,danielle@bank,TRUE,14-12-2020,image_134.jpg,Michelle Ryan,Inheritance,TRUE,Churned,667434.99,281237.66,Middle,Moderate,Phone,1,Priority,Email,35678.26,7.04,Mixed,Silver,8.68,TRUE,Middle,0.12,51,Investor,22-07-2023,Remember travel even nice education several church.
c2f63f5d-a659-402b-a074-d2057b3c046d,Victoria Jackson,Chad,20-08-1954,ABCDE7247F,3.07E+11,D5013042,V286403,P76182423,Ireland,Other,Ms.,Divorced,Michaelburgh,Niue,English,Retail,Silver,400,High,FALSE,1481803507,0.67,Retain,4613,Nancy Johnston,Jeffrey Smith,Brian Humphrey,FALSE,Gibraltar,Nicaragua,david@bank,FALSE,06-01-2025,image_135.jpg,Alexis Newman,Business Income,TRUE,Churned,267659.91,429517.41,High,Extravagant,Online,42,Priority,Email,20508.55,6.51,Offline,Platinum,9.54,FALSE,Low,0.82,66,Saver,12-02-2024,Blood check scene choose.
f4f7d63e-5bf1-413e-af57-491d14ce1bf1,Edward Wong MD,Carlos,18-11-2001,ABCDE3840F,8.51E+11,D6844336,V490657,P69856312,Guam,Other,Mr.,Married,Ricechester,Gabon,Hindi,SME,Platinum,412,High,FALSE,5304356568,0.26,Upsell,5199,Julia Smith,Shawn Jacobs,William Walsh,FALSE,Korea,Jordan,emma@bank,FALSE,31-01-2020,image_136.jpg,Megan French,Savings,TRUE,Engaged,132536.07,93276.05,Middle,Moderate,In-person,20,Low-priority,Email,19932.02,3.06,Online,Silver,2.05,FALSE,Middle,0.02,88,Spender,09-07-2020,Beat answer fish accept.
018b4fdc-9d2f-4f00-9a77-93671fec5256,Krystal Mullins,Lisa,26-03-2004,ABCDE9903F,2.67E+11,D6436604,V374870,P31364115,Svalbard & Jan Mayen Islands,Other,Prof.,Single,New Stevenview,North Macedonia,French,SME,Gold,839,Low,TRUE,3813413246,0.31,Retain,3336,Vanessa Henderson,Martin Barton Jr.,Ana Martinez,FALSE,Western Sahara,Botswana,kimberly@bank,TRUE,23-08-2021,image_137.jpg,Hannah Williams,Salary,TRUE,At Risk,150818.86,458959.58,Middle,Moderate,Online,7,Regular,Phone Call,49257.2,2.04,Online,Platinum,1.72,FALSE,Low,0.34,72,Investor,06-12-2020,Example fall system if.
e97e29d2-4f0a-4991-b13e-c5319bb5eee1,Aaron Brown,Thomas,17-07-1989,ABCDE6260F,6.85E+11,D6312204,V515502,P58098503,French Southern Territories,Other,Dr.,Married,North Traci,Cuba,French,Corporate,Platinum,459,High,FALSE,1394976128,0.38,Upsell,1888,Jessica Hicks,Matthew Edwards,Heather Dorsey,FALSE,Tokelau,Vanuatu,daniel@bank,TRUE,12-05-2023,image_138.jpg,Melanie Hinton,Inheritance,TRUE,New,913137.24,37727.3,Low,Moderate,In-person,18,Regular,Email,45447.6,4.8,Offline,Platinum,9.2,FALSE,High,0.25,98,Spender,05-08-2021,Remain list practice either service keep.
242c13f7-ac67-42e8-8e40-a71010f24d0b,Robert Anderson,Haley,29-06-1995,ABCDE4385F,8.15E+11,D8638415,V222052,P76184248,Japan,Other,Dr.,Married,North Cindy,Bouvet Island (Bouvetoya),French,Retail,Platinum,713,Low,TRUE,8975509262,0.22,Upsell,7296,Lisa Hughes,Noah Stewart,Cameron Taylor,FALSE,Heard Island and McDonald Islands,Liechtenstein,richard@bank,FALSE,08-10-2020,image_139.jpg,Monica Martinez,Business Income,TRUE,At Risk,625880.65,134574.76,Low,Extravagant,Phone,8,Priority,Phone Call,1490.81,1.45,Online,Platinum,0.44,FALSE,Low,0.45,84,Saver,30-11-2023,Attorney drive different form often.
bdbad6c6-3316-42b4-be56-87a3a5d3fbe0,Jacqueline Williams,Eric,04-12-1952,ABCDE2072F,7.57E+11,D8515669,V289758,P72646520,Venezuela,Male,Prof.,Single,New Jennifermouth,Palestinian Territory,French,Retail,Platinum,365,Medium,TRUE,9581687771,0.66,Retain,6009,Kristina Romero,John Sanders,Carolyn Whitney,FALSE,Antarctica (the territory South of 60 deg S),Pitcairn Islands,amber@bank,FALSE,25-12-2022,image_140.jpg,Kristin Terry,Salary,FALSE,New,58838.74,419073.11,Low,Moderate,In-person,20,Priority,Phone Call,11930.1,8.14,Offline,Silver,0.65,TRUE,Middle,0.4,42,Spender,16-07-2020,Fine no item those.
63e2293c-7086-4108-84e8-77315ff4fc69,Michele Wong,Michael,16-03-1952,ABCDE2204F,2.71E+11,D3562653,V432770,P22886736,Equatorial Guinea,Female,Mrs.,Widowed,Port Mario,Saudi Arabia,English,SME,Platinum,713,Low,TRUE,8814540671,0.9,Upsell,9323,Heather Stevens,Anthony Blake,Jessica Garcia MD,FALSE,Turkey,Greece,mark@bank,TRUE,25-04-2024,image_141.jpg,Rachel Thomas,Business Income,FALSE,New,784562.11,34920.21,Low,Extravagant,In-person,14,Low-priority,SMS,9723.33,1.12,Offline,Bronze,0.59,FALSE,Low,0.43,0,Investor,18-06-2020,Program boy popular ready girl successful eight.
bae084a7-0bf4-4d7b-b987-9267c2e91720,Gloria Wagner,Nina,30-03-1950,ABCDE1989F,2.40E+11,D9952993,V309323,P96026528,Bangladesh,Male,Mr.,Married,Grimesbury,Morocco,Spanish,Retail,Platinum,386,Medium,FALSE,8670754979,0.55,Upsell,9191,Danielle Barnes,Tanner Thomas,Jennifer Brooks,TRUE,Panama,Eritrea,michael@bank,TRUE,08-02-2021,image_142.jpg,Tonya Moyer,Business Income,FALSE,At Risk,274172.68,225748.76,High,Frugal,Online,25,Low-priority,SMS,39466.17,6.08,Mixed,Gold,7.72,FALSE,Middle,0.91,98,Spender,25-01-2024,Eye rate recent structure indicate sort suffer hospital.
eb0ee1eb-cc43-413f-9f5f-c078b23c1703,Audrey Ward,Christine,15-02-1967,ABCDE5334F,7.04E+11,D1327750,V196086,P66291757,Israel,Male,Ms.,Divorced,West Brianna,Vanuatu,French,SME,Platinum,652,Low,TRUE,9076835859,0.14,Upsell,2566,Lisa Anderson,Kenneth Henderson MD,Alexander Short,FALSE,Vietnam,Armenia,bradley@bank,TRUE,21-02-2020,image_143.jpg,Heather Saunders,Business Income,FALSE,Engaged,903507.89,176935.02,Middle,Frugal,Online,47,Priority,Email,41925.74,5.41,Offline,Platinum,1.39,TRUE,Low,0.53,77,Investor,09-09-2024,Theory apply trip it class instead direction relationship.
2a71c227-d4cb-4ddf-b6de-1f8893b9a1c3,William Blankenship,Kim,30-06-1944,ABCDE9483F,8.17E+11,D9354510,V423837,P60299325,Latvia,Female,Dr.,Widowed,Gailside,Chad,French,Retail,Silver,333,Medium,FALSE,7626160166,0.21,Retain,3149,Carla Richardson,Roger Mayer,Robert Shaw,TRUE,Antigua and Barbuda,Aruba,joshua@bank,FALSE,30-07-2022,image_144.jpg,Brittney Martinez,Business Income,FALSE,At Risk,181490.17,439388.53,High,Moderate,Online,36,Low-priority,Phone Call,5442.06,4.67,Online,Gold,3.02,TRUE,High,0.66,23,Investor,25-12-2023,Hospital president whom low miss wonder wait.
b518a492-06b2-4cf8-aa6c-a8318491a95a,Theodore Roy,Samuel,21-11-2005,ABCDE8907F,3.13E+11,D8278003,V434333,P22723511,Philippines,Other,Ms.,Widowed,Lake Michaelmouth,Russian Federation,French,Corporate,Platinum,439,Low,FALSE,6297384092,0.73,Retain,2700,Laurie Delacruz,Mr. Ronald Lewis Jr.,Erin Little,FALSE,British Virgin Islands,Jamaica,matthew@bank,TRUE,14-11-2020,image_145.jpg,Shelly Davis,Business Income,TRUE,Engaged,77164,444716.19,High,Moderate,Phone,43,Priority,SMS,36949.76,6.02,Offline,Bronze,1.2,FALSE,Low,0.04,66,Investor,01-03-2021,Local us beyond street give religious.
01090e9f-7c87-4e30-9907-96ecb1fb7812,Charles Aguilar,Annette,31-05-2005,ABCDE2901F,5.52E+11,D9567512,V226361,P38349284,Dominica,Female,Prof.,Single,West John,Sierra Leone,Spanish,SME,Gold,393,High,FALSE,8955047736,0.8,Upsell,1160,Jennifer Richardson,Chad Robbins,Carolyn Walsh,FALSE,Afghanistan,Cambodia,emily@bank,TRUE,28-11-2021,image_146.jpg,Teresa Smith,Savings,TRUE,Churned,480155.33,8039.45,Low,Frugal,In-person,36,Regular,Email,36067.86,2.67,Mixed,Platinum,7.9,TRUE,Middle,0.29,30,Saver,14-06-2022,Happy skill indeed occur less population imagine.
75878dc1-1564-46fa-a222-3cbd7b889db7,Taylor Lee,Fred,28-11-1973,ABCDE6002F,5.54E+11,D2319639,V465992,P58038963,Qatar,Other,Ms.,Divorced,Erinmouth,Seychelles,Hindi,Retail,Silver,825,Low,TRUE,8685231693,0.79,Upsell,8564,Judy Cabrera,Christopher Carter,Robert Stone,TRUE,Falkland Islands (Malvinas),Slovakia (Slovak Republic),john@bank,FALSE,13-10-2024,image_147.jpg,Valerie Flores,Business Income,TRUE,New,480741.72,382983.69,Middle,Frugal,Email,21,Priority,Phone Call,17272.85,1.35,Online,Platinum,6.86,TRUE,Low,0.14,96,Spender,17-08-2024,Role many table might nature.
d3f54360-b97c-4bde-a266-dc10878f8506,Andrew Harrell,Natalie,11-02-1950,ABCDE3679F,5.02E+11,D8619674,V699084,P58860707,North Macedonia,Female,Ms.,Married,South Sandy,American Samoa,Spanish,SME,Platinum,765,High,TRUE,9377967062,0.67,Retain,8969,Sherri Holmes,Andrew Johnson,Jose Garcia,TRUE,Thailand,Rwanda,robert@bank,TRUE,21-02-2020,image_148.jpg,Kathleen Wilkerson,Salary,FALSE,At Risk,728202.87,365647.02,Middle,Moderate,Phone,32,Priority,Email,3385.42,8.38,Offline,Platinum,2.15,TRUE,Middle,0.31,11,Investor,19-02-2024,Few brother five mean attention what.
1fc6680b-def2-40a5-a356-ebac61955327,Evelyn Gutierrez,Dana,09-11-1957,ABCDE6267F,4.30E+11,D6292947,V504630,P53229245,Timor-Leste,Other,Mr.,Married,Wumouth,Australia,Hindi,Retail,Platinum,336,Medium,FALSE,7129266846,0.28,Cross-sell,2578,Jennifer Fox,Daniel Nelson,James Schultz,FALSE,Andorra,Spain,juan@bank,FALSE,02-07-2024,image_149.jpg,Olivia Cunningham,Business Income,FALSE,At Risk,347405.23,292702.04,High,Extravagant,Phone,34,Priority,Phone Call,6649.18,3.79,Offline,Gold,2.63,FALSE,Low,0.07,54,Investor,22-07-2022,Ago billion himself buy.
67fd7cf8-804c-4c7e-acfd-56472bea64bc,Cindy Weeks,Jennifer,24-01-1954,ABCDE1721F,3.40E+11,D9125551,V973319,P26424269,South Georgia and the South Sandwich Islands,Female,Mrs.,Married,Amberbury,Vietnam,Hindi,SME,Gold,505,Low,TRUE,4666042891,0.59,Retain,7417,Cynthia Callahan,William Brown,Melissa Barnett,TRUE,Svalbard & Jan Mayen Islands,Russian Federation,michael@bank,TRUE,30-03-2024,image_150.jpg,Mary Foley,Savings,FALSE,Churned,669269.09,352573.06,Middle,Frugal,In-person,35,Regular,Email,27540.58,7.66,Offline,Gold,8.13,FALSE,Middle,0.25,88,Spender,11-07-2022,Me clearly drug be lead film population.
a1dd485b-f6a4-4561-93f5-a05f5488e93b,Bethany Smith,Brianna,07-04-1994,ABCDE4737F,8.70E+11,D3762219,V758902,P40909893,Northern Mariana Islands,Other,Ms.,Widowed,Brownport,Iran,Spanish,SME,Silver,675,Low,FALSE,7025359549,0.58,Cross-sell,3496,Victoria Suarez,Keith Valentine,Amanda Garcia,FALSE,Sao Tome and Principe,Singapore,brian@bank,TRUE,09-01-2021,image_151.jpg,Julie Cunningham,Savings,FALSE,At Risk,551341.71,195665.95,Low,Moderate,Online,12,Regular,Email,23405.25,9.88,Offline,Gold,9.03,FALSE,High,0.08,93,Saver,22-09-2021,Less return opportunity price marriage court deal focus.
ac56259d-0336-4d58-a805-8c5992928dee,Joseph Lin,Wendy,17-09-1990,ABCDE1026F,8.37E+11,D5670545,V209648,P57803415,Myanmar,Female,Ms.,Married,Port Daisy,Tuvalu,French,Retail,Silver,518,Medium,FALSE,7296132773,0.09,Upsell,2583,Jessica Owen,Christopher Koch,Brandon Fox,FALSE,Uruguay,Serbia,rhonda@bank,TRUE,22-03-2020,image_152.jpg,Michele Vang,Inheritance,TRUE,Churned,246608.26,137029.16,Middle,Extravagant,Phone,36,Regular,Email,32434.5,1.13,Offline,Gold,4.83,TRUE,Low,0.7,94,Investor,06-08-2020,Mission four first maybe economic camera.
dcdb023e-5ca7-433f-85eb-2ac8995e1856,Melissa Gonzales,Roy,21-04-1959,ABCDE1431F,8.06E+11,D9132824,V806935,P48139723,Cyprus,Male,Mrs.,Single,South Davidton,Christmas Island,Hindi,Corporate,Silver,482,Low,FALSE,2663829487,0.98,Cross-sell,2557,Tammy Lawrence,Thomas Peterson,Angel Snyder,FALSE,Eritrea,Serbia,hailey@bank,TRUE,11-04-2022,image_153.jpg,Terri Wang,Savings,TRUE,Churned,863365.05,29169.19,Low,Extravagant,Phone,5,Regular,Email,10004.04,2.56,Offline,Bronze,2.19,TRUE,Middle,0.45,12,Saver,18-02-2020,Information child likely stay available design pay.
